customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment
CUST004777,172,5,23873.2,4,5,5,455,Champions
CUST004778,92,5,23750.34,5,5,5,555,Champions
CUST004779,170,6,27944.78,4,5,5,455,Champions
CUST004780,113,5,22500.0,4,5,5,455,Champions
CUST004781,173,5,22110.82,4,5,5,455,Champions
CUST004782,239,4,17916.73,3,4,4,344,Loyal Customers
CUST004783,143,5,25000.0,4,5,5,455,Champions
CUST004784,250,5,24598.489999999998,3,5,5,355,Loyal Customers
CUST004785,167,6,30007.42,4,5,5,455,Champions
CUST004786,38,5,21052.14,5,5,5,555,Champions
CUST004787,121,5,25286.05,4,5,5,455,Champions
CUST004788,310,5,19588.260000000002,3,5,5,355,Loyal Customers
CUST004789,69,4,17619.989999999998,5,4,4,544,Champions
CUST004790,307,6,27087.73,3,5,5,355,Loyal Customers
CUST004791,60,4,21500.0,5,4,5,545,Champions
CUST004792,151,4,21500.0,4,4,5,445,Champions
CUST004793,94,6,28500.0,5,5,5,555,Champions
CUST004794,295,6,28032.4,3,5,5,355,Loyal Customers
CUST004795,93,5,25218.22,5,5,5,555,Champions
CUST004796,144,5,22501.53,4,5,5,455,Champions
CUST004797,109,6,31065.010000000002,4,5,5,455,Champions
CUST004798,119,6,27869.09,4,5,5,455,Champions
CUST004799,163,5,22500.0,4,5,5,455,Champions
CUST004800,70,4,24000.0,5,4,5,545,Champions
CUST004801,206,6,26748.58,3,5,5,355,Loyal Customers
CUST004802,76,5,22500.0,5,5,5,555,Champions
CUST004803,101,5,25061.34,5,5,5,555,Champions
CUST004804,71,4,24000.0,5,4,5,545,Champions
CUST004805,89,5,22500.0,5,5,5,555,Champions
CUST004806,72,6,28963.98,5,5,5,555,Champions
CUST004807,237,6,27850.33,3,5,5,355,Loyal Customers
CUST004808,41,6,28390.06,5,5,5,555,Champions
CUST004809,289,4,16500.0,3,4,4,344,Loyal Customers
CUST004810,60,6,36000.0,5,5,5,555,Champions
CUST004811,73,5,23669.27,5,5,5,555,Champions
CUST004812,45,5,27026.73,5,5,5,555,Champions
CUST004813,593,4,19000.0,1,4,5,145,At Risk
CUST004814,90,6,29355.85,5,5,5,555,Champions
CUST004815,86,4,21500.0,5,4,5,545,Champions
CUST004816,75,6,30631.9,5,5,5,555,Champions
CUST004817,55,5,27144.15,5,5,5,555,Champions
CUST004818,140,6,26000.0,4,5,5,455,Champions
CUST004819,205,4,21552.940000000002,3,4,5,345,Loyal Customers
CUST004820,36,5,24378.3,5,5,5,555,Champions
CUST004821,105,4,17152.31,4,4,4,444,Champions
CUST004822,104,5,22655.78,5,5,5,555,Champions
CUST004823,34,6,29729.77,5,5,5,555,Champions
CUST004824,100,4,21500.0,5,4,5,545,Champions
CUST004825,71,6,28656.84,5,5,5,555,Champions
CUST004826,60,4,17544.12,5,4,4,544,Champions
CUST004827,82,6,29155.04,5,5,5,555,Champions
CUST004828,81,4,14360.44,5,4,4,544,Champions
CUST004829,49,5,27500.0,5,5,5,555,Champions
CUST004830,47,5,30000.0,5,5,5,555,Champions
CUST004831,84,6,25250.84,5,5,5,555,Champions
CUST004832,40,6,29322.65,5,5,5,555,Champions
CUST004833,71,6,28434.46,5,5,5,555,Champions
CUST004834,135,6,28500.0,4,5,5,455,Champions
CUST004835,72,4,19035.34,5,4,5,545,Champions
CUST004836,34,6,33500.0,5,5,5,555,Champions
CUST004837,196,5,22532.69,4,5,5,455,Champions
CUST004838,42,4,19000.0,5,4,5,545,Champions
CUST004839,121,4,15889.14,4,4,4,444,Champions
CUST004840,106,5,23524.18,4,5,5,455,Champions
CUST004841,82,6,30231.13,5,5,5,555,Champions
CUST004842,46,6,29707.43,5,5,5,555,Champions
CUST004843,94,6,31000.0,5,5,5,555,Champions
CUST004844,310,5,24159.36,3,5,5,355,Loyal Customers
CUST004845,57,4,24000.0,5,4,5,545,Champions
CUST004846,238,5,25000.0,3,5,5,355,Loyal Customers
CUST004847,247,5,26395.61,3,5,5,355,Loyal Customers
CUST004848,51,5,20000.0,5,5,5,555,Champions
CUST004849,201,5,25462.05,4,5,5,455,Champions
CUST004850,98,4,16500.0,5,4,4,544,Champions
CUST004851,255,4,22461.28,3,4,5,345,Loyal Customers
CUST004852,58,6,31865.12,5,5,5,555,Champions
CUST004853,159,4,22222.11,4,4,5,445,Champions
CUST004854,281,4,22663.89,3,4,5,345,Loyal Customers
CUST004855,76,5,20000.0,5,5,5,555,Champions
CUST004856,149,6,30624.22,4,5,5,455,Champions
CUST004857,119,5,25324.59,4,5,5,455,Champions
CUST004858,72,4,19202.27,5,4,5,545,Champions
CUST004859,170,5,27500.0,4,5,5,455,Champions
CUST004860,55,4,21294.15,5,4,5,545,Champions
CUST004861,82,4,16500.0,5,4,4,544,Champions
CUST004862,90,5,27500.0,5,5,5,555,Champions
CUST004863,78,4,21500.0,5,4,5,545,Champions
CUST004864,173,5,24621.87,4,5,5,455,Champions
CUST004865,184,4,21309.32,4,4,5,445,Champions
CUST004866,78,4,21435.97,5,4,5,545,Champions
CUST004867,194,4,16500.0,4,4,4,444,Champions
CUST004868,128,5,23967.19,4,5,5,455,Champions
CUST004869,302,5,24968.260000000002,3,5,5,355,Loyal Customers
CUST004870,116,5,22500.0,4,5,5,455,Champions
CUST004871,86,5,22752.98,5,5,5,555,Champions
CUST004872,171,6,34569.95,4,5,5,455,Champions
CUST004873,52,4,19000.0,5,4,5,545,Champions
CUST004874,40,5,21235.39,5,5,5,555,Champions
CUST004875,71,6,25425.78,5,5,5,555,Champions
CUST004876,148,5,22957.08,4,5,5,455,Champions
CUST004877,42,6,32933.92,5,5,5,555,Champions
CUST004878,143,4,21745.07,4,4,5,445,Champions
CUST004879,89,6,31000.0,5,5,5,555,Champions
CUST004880,90,4,21500.0,5,4,5,545,Champions
CUST004881,109,5,27060.19,4,5,5,455,Champions
CUST004882,137,4,19615.08,4,4,5,445,Champions
CUST004883,148,4,21500.0,4,4,5,445,Champions
CUST004884,200,6,30932.58,4,5,5,455,Champions
CUST004885,100,6,29924.41,5,5,5,555,Champions
CUST004886,141,6,28500.0,4,5,5,455,Champions
CUST004887,96,6,28500.0,5,5,5,555,Champions
CUST004888,121,4,19000.0,4,4,5,445,Champions
CUST004889,251,5,25000.0,3,5,5,355,Loyal Customers
CUST004890,127,6,28950.16,4,5,5,455,Champions
CUST004891,78,4,18291.68,5,4,5,545,Champions
CUST004892,117,5,25156.39,4,5,5,455,Champions
CUST004893,41,6,32797.37,5,5,5,555,Champions
CUST004894,28,5,20000.0,5,5,5,555,Champions
CUST004895,62,6,25982.54,5,5,5,555,Champions
CUST004896,134,4,18871.62,4,4,5,445,Champions
CUST004897,120,6,28500.0,4,5,5,455,Champions
CUST004898,53,6,27130.66,5,5,5,555,Champions
CUST004899,143,6,34940.64,4,5,5,455,Champions
CUST004900,202,6,23500.0,4,5,5,455,Champions
CUST004901,105,4,15425.76,4,4,4,444,Champions
CUST004902,249,4,19088.440000000002,3,4,5,345,Loyal Customers
CUST004903,53,5,29910.14,5,5,5,555,Champions
CUST004904,49,5,24238.58,5,5,5,555,Champions
CUST004905,346,4,20953.739999999998,2,4,5,245,About to Sleep
CUST004906,57,5,25425.93,5,5,5,555,Champions
CUST004907,160,6,27098.15,4,5,5,455,Champions
CUST004908,124,4,21500.0,4,4,5,445,Champions
CUST004909,65,6,28500.0,5,5,5,555,Champions
CUST004910,54,5,22948.07,5,5,5,555,Champions
CUST004911,51,4,17566.21,5,4,4,544,Champions
CUST004912,87,5,29335.5,5,5,5,555,Champions
CUST004913,220,5,27410.07,3,5,5,355,Loyal Customers
CUST004914,87,4,21500.0,5,4,5,545,Champions
CUST004915,341,4,21500.0,2,4,5,245,About to Sleep
CUST004916,47,6,29408.43,5,5,5,555,Champions
CUST004917,172,5,26610.95,4,5,5,455,Champions
CUST004918,66,5,27977.34,5,5,5,555,Champions
CUST004919,110,5,25000.0,4,5,5,455,Champions
CUST004920,63,5,22500.0,5,5,5,555,Champions
CUST004921,157,5,28169.91,4,5,5,455,Champions
CUST004922,57,4,19004.23,5,4,5,545,Champions
CUST004923,50,4,18452.260000000002,5,4,5,545,Champions
CUST004924,109,5,25000.0,4,5,5,455,Champions
CUST004925,204,6,33279.29,3,5,5,355,Loyal Customers
CUST004926,73,6,31000.0,5,5,5,555,Champions
CUST004927,251,5,24017.93,3,5,5,355,Loyal Customers
CUST004928,256,4,16226.14,3,4,4,344,Loyal Customers
CUST004929,56,4,19347.98,5,4,5,545,Champions
CUST004930,77,5,22528.489999999998,5,5,5,555,Champions
CUST004931,73,6,30316.37,5,5,5,555,Champions
CUST004932,74,6,31723.9,5,5,5,555,Champions
CUST004933,304,4,21232.38,3,4,5,345,Loyal Customers
CUST004934,46,6,26846.54,5,5,5,555,Champions
CUST004935,225,5,23557.71,3,5,5,355,Loyal Customers
CUST004936,125,5,25639.15,4,5,5,455,Champions
CUST004937,64,6,31862.57,5,5,5,555,Champions
CUST004938,290,5,25266.94,3,5,5,355,Loyal Customers
CUST004939,166,4,22564.17,4,4,5,445,Champions
CUST004940,168,6,32616.21,4,5,5,455,Champions
CUST004941,60,6,28729.61,5,5,5,555,Champions
CUST004942,127,6,24076.38,4,5,5,455,Champions
CUST004943,310,5,25000.0,3,5,5,355,Loyal Customers
CUST004944,58,4,15450.240000000002,5,4,4,544,Champions
CUST004945,313,4,17146.11,3,4,4,344,Loyal Customers
CUST004946,101,6,33500.0,5,5,5,555,Champions
CUST004947,137,6,30811.27,4,5,5,455,Champions
CUST004948,588,4,16736.17,1,4,4,144,At Risk
CUST004949,71,4,16843.13,5,4,4,544,Champions
CUST004950,75,6,32105.87,5,5,5,555,Champions
CUST004951,54,6,29420.36,5,5,5,555,Champions
CUST004952,181,5,25000.0,4,5,5,455,Champions
CUST004953,49,5,18643.93,5,5,5,555,Champions
CUST004954,164,6,27500.92,4,5,5,455,Champions
CUST004955,42,6,26000.0,5,5,5,555,Champions
CUST004956,69,5,30000.0,5,5,5,555,Champions
CUST004957,95,5,29392.7,5,5,5,555,Champions
CUST004958,87,4,16500.0,5,4,4,544,Champions
CUST004959,365,4,21500.0,2,4,5,245,About to Sleep
CUST004960,40,6,26979.29,5,5,5,555,Champions
CUST004961,92,6,23500.0,5,5,5,555,Champions
CUST004962,137,6,31036.13,4,5,5,455,Champions
CUST004963,258,6,33500.0,3,5,5,355,Loyal Customers
CUST004964,86,5,22343.239999999998,5,5,5,555,Champions
CUST004965,61,6,28500.0,5,5,5,555,Champions
CUST004966,225,5,23639.5,3,5,5,355,Loyal Customers
CUST004967,111,5,20103.2,4,5,5,455,Champions
CUST004968,118,6,28500.0,4,5,5,455,Champions
CUST004969,435,5,26368.28,2,5,5,255,About to Sleep
CUST004970,108,6,27379.32,4,5,5,455,Champions
CUST004971,115,6,28500.0,4,5,5,455,Champions
CUST004972,89,6,32351.94,5,5,5,555,Champions
CUST004973,148,4,21500.0,4,4,5,445,Champions
CUST004974,83,4,24000.0,5,4,5,545,Champions
CUST004975,208,4,17429.95,3,4,4,344,Loyal Customers
CUST004976,181,4,19894.28,4,4,5,445,Champions
CUST004977,82,5,22500.0,5,5,5,555,Champions
CUST004978,212,5,25121.58,3,5,5,355,Loyal Customers
CUST004979,51,4,14756.970000000001,5,4,4,544,Champions
CUST004980,125,4,23616.53,4,4,5,445,Champions
CUST004981,191,4,17894.7,4,4,4,444,Champions
CUST004982,181,5,24246.760000000002,4,5,5,455,Champions
CUST004983,110,5,22500.0,4,5,5,455,Champions
CUST004984,220,5,26089.22,3,5,5,355,Loyal Customers
CUST004985,96,6,28500.0,5,5,5,555,Champions
CUST004986,296,5,22622.86,3,5,5,355,Loyal Customers
CUST004987,66,6,33500.0,5,5,5,555,Champions
CUST004988,152,4,19000.0,4,4,5,445,Champions
CUST004989,173,4,19000.0,4,4,5,445,Champions
CUST004990,225,5,25000.0,3,5,5,355,Loyal Customers
CUST004991,235,4,19000.0,3,4,5,345,Loyal Customers
CUST004992,75,4,14760.79,5,4,4,544,Champions
CUST004993,280,6,31000.0,3,5,5,355,Loyal Customers
CUST004994,323,5,26168.86,3,5,5,355,Loyal Customers
CUST004995,49,4,21500.0,5,4,5,545,Champions
CUST004996,114,6,33553.75,4,5,5,455,Champions
CUST004997,184,6,26271.579999999998,4,5,5,455,Champions
CUST004998,224,6,23500.0,3,5,5,355,Loyal Customers
CUST004999,139,4,20562.9,4,4,5,445,Champions
CUST005000,63,4,19000.0,5,4,5,545,Champions
CUST005001,38,4,20896.71,5,4,5,545,Champions
CUST005002,227,5,20563.29,3,5,5,355,Loyal Customers
CUST005003,115,4,19230.08,4,4,5,445,Champions
CUST005004,74,6,26930.14,5,5,5,555,Champions
CUST005005,31,5,23970.22,5,5,5,555,Champions
CUST005006,106,4,16500.0,4,4,4,444,Champions
CUST005007,179,5,25000.0,4,5,5,455,Champions
CUST005008,62,4,19000.0,5,4,5,545,Champions
CUST005009,253,6,32016.89,3,5,5,355,Loyal Customers
CUST005010,193,5,20000.0,4,5,5,455,Champions
CUST005011,58,5,23409.11,5,5,5,555,Champions
CUST005012,91,5,21457.7,5,5,5,555,Champions
CUST005013,303,6,31659.3,3,5,5,355,Loyal Customers
CUST005014,336,5,24349.33,2,5,5,255,About to Sleep
CUST005015,189,4,17770.91,4,4,4,444,Champions
CUST005016,101,5,25000.0,5,5,5,555,Champions
CUST005017,301,4,16500.0,3,4,4,344,Loyal Customers
CUST005018,67,4,24000.0,5,4,5,545,Champions
CUST005019,104,5,23686.35,5,5,5,555,Champions
CUST005020,398,4,24000.0,2,4,5,245,About to Sleep
CUST005021,137,4,21500.0,4,4,5,445,Champions
CUST005022,135,5,25143.16,4,5,5,455,Champions
CUST005023,101,5,24751.27,5,5,5,555,Champions
CUST005024,334,4,17294.05,2,4,4,244,About to Sleep
CUST005025,326,5,22500.0,3,5,5,355,Loyal Customers
CUST005026,155,4,18048.71,4,4,4,444,Champions
CUST005027,275,6,29591.54,3,5,5,355,Loyal Customers
CUST005028,170,6,31000.0,4,5,5,455,Champions
CUST005029,93,4,24000.0,5,4,5,545,Champions
CUST005030,59,5,27489.02,5,5,5,555,Champions
CUST005031,91,5,25877.579999999998,5,5,5,555,Champions
CUST005032,41,5,26404.2,5,5,5,555,Champions
CUST005033,190,5,24707.510000000002,4,5,5,455,Champions
CUST005034,436,6,29218.36,2,5,5,255,About to Sleep
CUST005035,322,4,17574.1,3,4,4,344,Loyal Customers
CUST005036,135,4,16500.0,4,4,4,444,Champions
CUST005037,94,6,33482.520000000004,5,5,5,555,Champions
CUST005038,82,5,24629.33,5,5,5,555,Champions
CUST005039,49,6,28500.0,5,5,5,555,Champions
CUST005040,144,5,25661.34,4,5,5,455,Champions
CUST005041,174,6,28818.29,4,5,5,455,Champions
CUST005042,242,4,16928.14,3,4,4,344,Loyal Customers
CUST005043,30,6,32073.95,5,5,5,555,Champions
CUST005044,97,6,28882.8,5,5,5,555,Champions
CUST005045,90,6,28500.0,5,5,5,555,Champions
CUST005046,52,4,21500.0,5,4,5,545,Champions
CUST005047,457,4,22909.16,2,4,5,245,About to Sleep
CUST005048,53,4,19540.45,5,4,5,545,Champions
CUST005049,204,4,18679.68,3,4,5,345,Loyal Customers
CUST005050,140,6,23758.309999999998,4,5,5,455,Champions
CUST005051,102,4,20253.02,5,4,5,545,Champions
CUST005052,56,5,22500.0,5,5,5,555,Champions
CUST005053,120,4,19000.0,4,4,5,445,Champions
CUST005054,171,4,21500.0,4,4,5,445,Champions
CUST005055,242,5,22585.260000000002,3,5,5,355,Loyal Customers
CUST005056,166,5,24232.260000000002,4,5,5,455,Champions
CUST005057,214,4,16500.0,3,4,4,344,Loyal Customers
CUST005058,143,5,27500.0,4,5,5,455,Champions
CUST005059,212,6,29568.57,3,5,5,355,Loyal Customers
CUST005060,31,4,17074.88,5,4,4,544,Champions
CUST005061,90,4,20250.12,5,4,5,545,Champions
CUST005062,115,6,28500.0,4,5,5,455,Champions
CUST005063,175,4,21500.0,4,4,5,445,Champions
CUST005064,190,4,21500.0,4,4,5,445,Champions
CUST005065,93,5,25479.52,5,5,5,555,Champions
CUST005066,80,6,30317.55,5,5,5,555,Champions
CUST005067,121,6,29116.96,4,5,5,455,Champions
CUST005068,191,4,19364.260000000002,4,4,5,445,Champions
CUST005069,69,5,27235.75,5,5,5,555,Champions
CUST005070,97,5,27500.0,5,5,5,555,Champions
CUST005071,203,5,21055.52,3,5,5,355,Loyal Customers
CUST005072,113,6,22998.1,4,5,5,455,Champions
CUST005073,83,5,22500.0,5,5,5,555,Champions
CUST005074,103,5,24384.09,5,5,5,555,Champions
CUST005075,90,4,21458.29,5,4,5,545,Champions
CUST005076,58,4,20003.59,5,4,5,545,Champions
CUST005077,63,6,29183.239999999998,5,5,5,555,Champions
CUST005078,230,4,16500.0,3,4,4,344,Loyal Customers
CUST005079,196,5,27558.35,4,5,5,455,Champions
CUST005080,30,4,19393.3,5,4,5,545,Champions
CUST005081,95,5,20087.86,5,5,5,555,Champions
CUST005082,134,4,17254.62,4,4,4,444,Champions
CUST005083,150,4,19000.0,4,4,5,445,Champions
CUST005084,94,6,30386.08,5,5,5,555,Champions
CUST005085,111,6,25537.86,4,5,5,455,Champions
CUST005086,112,6,28500.0,4,5,5,455,Champions
CUST005087,73,6,22260.71,5,5,5,555,Champions
CUST005088,189,5,22500.0,4,5,5,455,Champions
CUST005089,147,4,21407.11,4,4,5,445,Champions
CUST005090,91,6,25585.670000000002,5,5,5,555,Champions
CUST005091,67,5,22500.0,5,5,5,555,Champions
CUST005092,74,6,31000.0,5,5,5,555,Champions
CUST005093,108,4,14000.0,4,4,4,444,Champions
CUST005094,61,5,21325.83,5,5,5,555,Champions
CUST005095,106,6,28500.0,4,5,5,455,Champions
CUST005096,90,6,26000.0,5,5,5,555,Champions
CUST005097,57,4,16943.989999999998,5,4,4,544,Champions
CUST005098,59,6,31000.0,5,5,5,555,Champions
CUST005099,60,6,26871.35,5,5,5,555,Champions
CUST005100,130,4,18153.05,4,4,4,444,Champions
CUST005101,61,4,22969.87,5,4,5,545,Champions
CUST005102,49,4,21500.0,5,4,5,545,Champions
CUST005103,356,5,26928.44,2,5,5,255,About to Sleep
CUST005104,281,4,16500.0,3,4,4,344,Loyal Customers
CUST005105,67,5,24362.47,5,5,5,555,Champions
CUST005106,256,5,23161.89,3,5,5,355,Loyal Customers
CUST005107,291,4,18534.58,3,4,5,345,Loyal Customers
CUST005108,139,4,20344.07,4,4,5,445,Champions
CUST005109,47,6,28200.07,5,5,5,555,Champions
CUST005110,149,4,21500.0,4,4,5,445,Champions
CUST005111,43,5,25000.0,5,5,5,555,Champions
CUST005112,84,4,21277.98,5,4,5,545,Champions
CUST005113,103,6,28500.0,5,5,5,555,Champions
CUST005114,62,6,28500.0,5,5,5,555,Champions
CUST005115,203,5,22125.510000000002,3,5,5,355,Loyal Customers
CUST005116,95,6,26000.0,5,5,5,555,Champions
CUST005117,167,5,27500.0,4,5,5,455,Champions
CUST005118,146,4,16500.0,4,4,4,444,Champions
CUST005119,77,5,27500.0,5,5,5,555,Champions
CUST005120,114,5,22038.06,4,5,5,455,Champions
CUST005121,345,4,19011.94,2,4,5,245,About to Sleep
CUST005122,62,6,28873.39,5,5,5,555,Champions
CUST005123,201,6,24144.69,4,5,5,455,Champions
CUST005124,39,4,19783.96,5,4,5,545,Champions
CUST005125,48,5,30000.0,5,5,5,555,Champions
CUST005126,112,5,27500.0,4,5,5,455,Champions
CUST005127,182,4,20339.97,4,4,5,445,Champions
CUST005128,24,4,21500.0,5,4,5,545,Champions
CUST005129,155,6,31000.0,4,5,5,455,Champions
CUST005130,100,5,26727.64,5,5,5,555,Champions
CUST005131,95,6,28323.35,5,5,5,555,Champions
CUST005132,66,4,18307.25,5,4,5,545,Champions
CUST005133,146,5,28574.71,4,5,5,455,Champions
CUST005134,186,6,31000.0,4,5,5,455,Champions
CUST005135,57,6,28774.07,5,5,5,555,Champions
CUST005136,71,4,18647.489999999998,5,4,5,545,Champions
CUST005137,34,5,26128.86,5,5,5,555,Champions
CUST005138,598,4,19000.0,1,4,5,145,At Risk
CUST005139,165,4,19000.0,4,4,5,445,Champions
CUST005140,170,5,22657.48,4,5,5,455,Champions
CUST005141,163,6,28765.02,4,5,5,455,Champions
CUST005142,293,5,25622.91,3,5,5,355,Loyal Customers
CUST005143,107,5,24078.73,4,5,5,455,Champions
CUST005144,165,6,27764.25,4,5,5,455,Champions
CUST005145,128,4,19000.0,4,4,5,445,Champions
CUST005146,45,4,19471.46,5,4,5,545,Champions
CUST005147,97,4,19000.0,5,4,5,545,Champions
CUST005148,436,6,29223.55,2,5,5,255,About to Sleep
CUST005149,98,4,20078.89,5,4,5,545,Champions
CUST005150,127,6,31190.75,4,5,5,455,Champions
CUST005151,57,4,17457.31,5,4,4,544,Champions
CUST005152,154,6,31000.0,4,5,5,455,Champions
CUST005153,82,5,25000.0,5,5,5,555,Champions
CUST005154,233,5,28549.38,3,5,5,355,Loyal Customers
CUST005155,45,4,21500.0,5,4,5,545,Champions
CUST005156,40,5,24062.33,5,5,5,555,Champions
CUST005157,54,5,29310.69,5,5,5,555,Champions
CUST005158,63,6,27068.09,5,5,5,555,Champions
CUST005159,71,6,28799.34,5,5,5,555,Champions
CUST005160,108,4,19000.0,4,4,5,445,Champions
CUST005161,210,4,19000.0,3,4,5,345,Loyal Customers
CUST005162,64,6,31000.0,5,5,5,555,Champions
CUST005163,138,5,18549.97,4,5,5,455,Champions
CUST005164,94,5,25000.0,5,5,5,555,Champions
CUST005165,47,5,26294.52,5,5,5,555,Champions
CUST005166,63,5,22503.13,5,5,5,555,Champions
CUST005167,270,5,27500.0,3,5,5,355,Loyal Customers
CUST005168,51,6,27728.82,5,5,5,555,Champions
CUST005169,85,5,25000.0,5,5,5,555,Champions
CUST005170,198,6,32622.82,4,5,5,455,Champions
CUST005171,42,6,26210.73,5,5,5,555,Champions
CUST005172,73,4,18170.28,5,4,4,544,Champions
CUST005173,66,6,26000.0,5,5,5,555,Champions
CUST005174,73,6,28554.46,5,5,5,555,Champions
CUST005175,99,5,23891.89,5,5,5,555,Champions
CUST005176,76,4,14764.17,5,4,4,544,Champions
CUST005177,32,5,22025.95,5,5,5,555,Champions
CUST005178,244,4,20978.45,3,4,5,345,Loyal Customers
CUST005179,130,6,29482.510000000002,4,5,5,455,Champions
CUST005180,56,6,28576.01,5,5,5,555,Champions
CUST005181,32,5,25000.0,5,5,5,555,Champions
CUST005182,297,5,24637.9,3,5,5,355,Loyal Customers
CUST005183,37,6,26000.0,5,5,5,555,Champions
CUST005184,123,5,22607.42,4,5,5,455,Champions
CUST005185,308,6,29605.4,3,5,5,355,Loyal Customers
CUST005186,112,5,26755.2,4,5,5,455,Champions
CUST005187,531,4,21500.0,1,4,5,145,At Risk
CUST005188,48,4,19474.39,5,4,5,545,Champions
CUST005189,70,5,25306.69,5,5,5,555,Champions
CUST005190,55,6,28500.0,5,5,5,555,Champions
CUST005191,48,4,15658.130000000001,5,4,4,544,Champions
CUST005192,381,6,27171.72,2,5,5,255,About to Sleep
CUST005193,884,4,16500.0,1,4,4,144,At Risk
CUST005194,75,6,25822.760000000002,5,5,5,555,Champions
CUST005195,102,5,23675.27,5,5,5,555,Champions
CUST005196,226,5,25320.32,3,5,5,355,Loyal Customers
CUST005197,61,6,33944.63,5,5,5,555,Champions
CUST005198,96,5,22450.25,5,5,5,555,Champions
CUST005199,30,4,21500.0,5,4,5,545,Champions
CUST005200,87,5,20244.45,5,5,5,555,Champions
CUST005201,77,4,21500.0,5,4,5,545,Champions
CUST005202,75,5,23100.370000000003,5,5,5,555,Champions
CUST005203,53,4,21251.54,5,4,5,545,Champions
CUST005204,118,6,28467.05,4,5,5,455,Champions
CUST005205,92,4,16907.61,5,4,4,544,Champions
CUST005206,148,5,27500.0,4,5,5,455,Champions
CUST005207,274,6,28500.0,3,5,5,355,Loyal Customers
CUST005208,65,6,28698.47,5,5,5,555,Champions
CUST005209,142,5,22500.0,4,5,5,455,Champions
CUST005210,262,6,32621.93,3,5,5,355,Loyal Customers
CUST005211,201,4,17916.62,4,4,4,444,Champions
CUST005212,53,6,31360.52,5,5,5,555,Champions
CUST005213,72,6,28500.0,5,5,5,555,Champions
CUST005214,51,5,22500.0,5,5,5,555,Champions
CUST005215,100,4,17682.43,5,4,4,544,Champions
CUST005216,127,6,34753.98,4,5,5,455,Champions
CUST005217,96,4,18372.65,5,4,5,545,Champions
CUST005218,63,6,26000.0,5,5,5,555,Champions
CUST005219,174,5,26993.46,4,5,5,455,Champions
CUST005220,313,5,25763.62,3,5,5,355,Loyal Customers
CUST005221,382,6,30097.73,2,5,5,255,About to Sleep
CUST005222,139,5,23083.88,4,5,5,455,Champions
CUST005223,374,4,24000.0,2,4,5,245,About to Sleep
CUST005224,264,6,26000.0,3,5,5,355,Loyal Customers
CUST005225,727,4,21500.0,1,4,5,145,At Risk
CUST005226,79,6,33466.4,5,5,5,555,Champions
CUST005227,108,4,20173.58,4,4,5,445,Champions
CUST005228,59,5,26769.26,5,5,5,555,Champions
CUST005229,109,4,19000.0,4,4,5,445,Champions
CUST005230,75,6,29398.9,5,5,5,555,Champions
CUST005231,143,4,16500.0,4,4,4,444,Champions
CUST005232,161,5,22503.05,4,5,5,455,Champions
CUST005233,272,5,22656.03,3,5,5,355,Loyal Customers
CUST005234,37,6,28500.0,5,5,5,555,Champions
CUST005235,60,4,21500.0,5,4,5,545,Champions
CUST005236,71,5,30000.0,5,5,5,555,Champions
CUST005237,267,4,19921.25,3,4,5,345,Loyal Customers
